,code,event,finished,id,started,team_h,team_h_score,team_h_difficulty,team_a,team_a_score,team_a_difficulty,stats,season,h_team_name,strength_overall_home,strength_attack_home,strength_defence_home,a_team_name,strength_overall_away,strength_attack_away,strength_defence_away,result
318,987720,13,True,129,True,19,0.0,4,13,4.0,3,"[{'goals_scored': {'a': [{'value': 2, 'element': 275}, {'value': 1, 'element': 270}, {'value': 1, 'element': 271}], 'h': []}}, {'assists': {'a': [{'value': 2, 'element': 270}, {'value': 1, 'element': 275}, {'value': 1, 'element': 281}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 260}], 'h': [{'value': 2, 'element': 400}]}}, {'bonus': {'a': [{'value': 3, 'element': 275}, {'value': 2, 'element': 270}, {'value': 1, 'element': 271}], 'h': []}}, {'bps': {'a': [{'value': 62, 'element': 275}, {'value': 49, 'element': 270}, {'value': 34, 'element': 271}, {'value': 32, 'element': 264}, {'value': 31, 'element': 268}, {'value': 27, 'element': 265}, {'value': 26, 'element': 269}, {'value': 23, 'element': 260}, {'value': 19, 'element': 272}, {'value': 13, 'element': 281}, {'value': 12, 'element': 274}, {'value': 8, 'element': 280}, {'value': 7, 'element': 277}, {'value': 2, 'element': 223}], 'h': [{'value': 20, 'element': 406}, {'value': 16, 'element': 405}, {'value': 13, 'element': 400}, {'value': 11, 'element': 409}, {'value': 10, 'element': 419}, {'value': 10, 'element': 464}, {'value': 9, 'element': 413}, {'value': 5, 'element': 410}, {'value': 5, 'element': 415}, {'value': 5, 'element': 417}, {'value': 4, 'element': 402}, {'value': 4, 'element': 465}, {'value': 4, 'element': 502}, {'value': -1, 'element': 539}]}}]",2018/19,West Ham,1100,1090,1120,Man City,1350,1330,1360,A
319,987746,16,True,155,True,6,2.0,4,13,0.0,4,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 116}, {'value': 1, 'element': 126}]}}, {'assists': {'a': [], 'h': [{'value': 2, 'element': 122}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': [{'value': 1, 'element': 125}, {'value': 1, 'element': 459}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 260}], 'h': [{'value': 4, 'element': 498}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 116}, {'value': 2, 'element': 113}, {'value': 1, 'element': 126}]}}, {'bps': {'a': [{'value': 18, 'element': 262}, {'value': 18, 'element': 265}, {'value': 18, 'element': 269}, {'value': 14, 'element': 272}, {'value': 14, 'element': 276}, {'value': 13, 'element': 268}, {'value': 12, 'element': 260}, {'value': 11, 'element': 270}, {'value': 9, 'element': 223}, {'value': 7, 'element': 271}, {'value': 6, 'element': 274}, {'value': 6, 'element': 277}, {'value': 2, 'element': 281}, {'value': 1, 'element': 275}], 'h': [{'value': 39, 'element': 116}, {'value': 37, 'element': 113}, {'value': 31, 'element': 126}, {'value': 26, 'element': 498}, {'value': 25, 'element': 115}, {'value': 25, 'element': 118}, {'value': 22, 'element': 122}, {'value': 11, 'element': 124}, {'value': 10, 'element': 125}, {'value': 9, 'element': 499}, {'value': 7, 'element': 459}, {'value': 3, 'element': 133}, {'value': 2, 'element': 127}, {'value': -1, 'element': 132}]}}]",2018/19,Chelsea,1260,1270,1320,Man City,1350,1330,1360,H
320,987943,36,True,352,True,4,0.0,4,13,1.0,3,"[{'goals_scored': {'a': [{'value': 1, 'element': 280}], 'h': []}}, {'assists': {'a': [], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 274}], 'h': [{'value': 1, 'element': 69}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [], 'h': [{'value': 5, 'element': 67}]}}, {'bonus': {'a': [{'value': 3, 'element': 265}, {'value': 3, 'element': 268}, {'value': 3, 'element': 280}], 'h': []}}, {'bps': {'a': [{'value': 32, 'element': 265}, {'value': 32, 'element': 268}, {'value': 32, 'element': 280}, {'value': 26, 'element': 263}, {'value': 24, 'element': 279}, {'value': 22, 'element': 260}, {'value': 15, 'element': 271}, {'value': 12, 'element': 276}, {'value': 11, 'element': 274}, {'value': 9, 'element': 270}, {'value': 5, 'element': 275}, {'value': 4, 'element': 262}, {'value': 3, 'element': 264}, {'value': -1, 'element': 281}], 'h': [{'value': 21, 'element': 67}, {'value': 16, 'element': 72}, {'value': 12, 'element': 70}, {'value': 12, 'element': 80}, {'value': 9, 'element': 534}, {'value': 7, 'element': 69}, {'value': 7, 'element': 78}, {'value': 7, 'element': 82}, {'value': 6, 'element': 74}, {'value': 4, 'element': 85}, {'value': 4, 'element': 495}, {'value': 3, 'element': 76}, {'value': 1, 'element': 87}]}}]",2018/19,Burnley,1070,990,1000,Man City,1350,1330,1360,A
321,987962,38,True,371,True,3,1.0,4,13,4.0,2,"[{'goals_scored': {'a': [{'value': 1, 'element': 223}, {'value': 1, 'element': 268}, {'value': 1, 'element': 274}, {'value': 1, 'element': 280}], 'h': [{'value': 1, 'element': 62}]}}, {'assists': {'a': [{'value': 2, 'element': 271}, {'value': 1, 'element': 223}, {'value': 1, 'element': 270}], 'h': [{'value': 1, 'element': 59}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 260}], 'h': [{'value': 5, 'element': 47}]}}, {'bonus': {'a': [{'value': 3, 'element': 223}, {'value': 2, 'element': 274}, {'value': 1, 'element': 271}], 'h': []}}, {'bps': {'a': [{'value': 45, 'element': 223}, {'value': 34, 'element': 274}, {'value': 33, 'element': 271}, {'value': 30, 'element': 268}, {'value': 27, 'element': 280}, {'value': 20, 'element': 270}, {'value': 18, 'element': 279}, {'value': 16, 'element': 263}, {'value': 15, 'element': 276}, {'value': 14, 'element': 265}, {'value': 11, 'element': 260}, {'value': 5, 'element': 273}, {'value': 3, 'element': 264}, {'value': 3, 'element': 266}], 'h': [{'value': 24, 'element': 59}, {'value': 24, 'element': 62}, {'value': 21, 'element': 47}, {'value': 14, 'element': 55}, {'value': 14, 'element': 440}, {'value': 12, 'element': 48}, {'value': 11, 'element': 50}, {'value': 10, 'element': 49}, {'value': 7, 'element': 57}, {'value': 7, 'element': 466}, {'value': 3, 'element': 476}, {'value': 2, 'element': 65}, {'value': 2, 'element': 66}, {'value': 2, 'element': 503}]}}]",2018/19,Brighton,1030,1040,1010,Man City,1350,1330,1360,A
322,987924,34,True,333,True,7,1.0,4,13,3.0,2,"[{'goals_scored': {'a': [{'value': 2, 'element': 270}, {'value': 1, 'element': 281}], 'h': [{'value': 1, 'element': 150}]}}, {'assists': {'a': [{'value': 2, 'element': 273}, {'value': 1, 'element': 275}], 'h': [{'value': 1, 'element': 147}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 260}], 'h': [{'value': 4, 'element': 137}]}}, {'bonus': {'a': [{'value': 3, 'element': 273}, {'value': 2, 'element': 270}], 'h': [{'value': 1, 'element': 150}]}}, {'bps': {'a': [{'value': 41, 'element': 273}, {'value': 37, 'element': 270}, {'value': 23, 'element': 275}, {'value': 22, 'element': 281}, {'value': 18, 'element': 274}, {'value': 17, 'element': 265}, {'value': 16, 'element': 268}, {'value': 15, 'element': 263}, {'value': 12, 'element': 260}, {'value': 12, 'element': 267}, {'value': 10, 'element': 271}, {'value': 7, 'element': 280}, {'value': 4, 'element': 276}, {'value': 3, 'element': 262}], 'h': [{'value': 31, 'element': 150}, {'value': 24, 'element': 145}, {'value': 21, 'element': 149}, {'value': 17, 'element': 137}, {'value': 17, 'element': 147}, {'value': 13, 'element': 139}, {'value': 11, 'element': 142}, {'value': 10, 'element': 140}, {'value': 8, 'element': 412}, {'value': 6, 'element': 141}, {'value': 5, 'element': 151}, {'value': 3, 'element': 148}, {'value': 3, 'element': 486}, {'value': 2, 'element': 152}]}}]",2018/19,Crystal Palace,1060,1030,1030,Man City,1350,1330,1360,A
323,987948,36,True,357,True,14,1.0,4,6,1.0,4,"[{'goals_scored': {'a': [{'value': 1, 'element': 115}], 'h': [{'value': 1, 'element': 297}]}}, {'assists': {'a': [{'value': 1, 'element': 118}], 'h': [{'value': 1, 'element': 286}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 124}, {'value': 1, 'element': 499}], 'h': [{'value': 1, 'element': 287}, {'value': 1, 'element': 293}, {'value': 1, 'element': 299}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 498}], 'h': [{'value': 2, 'element': 282}]}}, {'bonus': {'a': [{'value': 2, 'element': 115}], 'h': [{'value': 3, 'element': 286}, {'value': 2, 'element': 297}]}}, {'bps': {'a': [{'value': 25, 'element': 115}, {'value': 20, 'element': 122}, {'value': 18, 'element': 118}, {'value': 18, 'element': 499}, {'value': 15, 'element': 498}, {'value': 13, 'element': 116}, {'value': 12, 'element': 113}, {'value': 12, 'element': 126}, {'value': 12, 'element': 459}, {'value': 6, 'element': 125}, {'value': 4, 'element': 119}, {'value': 4, 'element': 124}, {'value': 3, 'element': 132}, {'value': -3, 'element': 579}], 'h': [{'value': 29, 'element': 286}, {'value': 25, 'element': 297}, {'value': 17, 'element': 292}, {'value': 14, 'element': 296}, {'value': 10, 'element': 291}, {'value': 8, 'element': 282}, {'value': 8, 'element': 293}, {'value': 7, 'element': 295}, {'value': 7, 'element': 302}, {'value': 5, 'element': 305}, {'value': 4, 'element': 299}, {'value': 4, 'element': 303}, {'value': 1, 'element': 306}]}}]",2018/19,Man Utd,1310,1250,1310,Chelsea,1310,1340,1330,D
324,987618,3,True,27,True,15,1.0,4,6,2.0,3,"[{'goals_scored': {'a': [{'value': 1, 'element': 122}], 'h': [{'value': 1, 'element': 327}]}}, {'assists': {'a': [{'value': 2, 'element': 115}], 'h': [{'value': 1, 'element': 310}]}}, {'own_goals': {'a': [], 'h': [{'value': 1, 'element': 310}]}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 499}], 'h': [{'value': 1, 'element': 317}, {'value': 1, 'element': 482}, {'value': 1, 'element': 516}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 498}], 'h': [{'value': 2, 'element': 309}]}}, {'bonus': {'a': [{'value': 3, 'element': 115}, {'value': 1, 'element': 122}], 'h': [{'value': 2, 'element': 327}]}}, {'bps': {'a': [{'value': 31, 'element': 115}, {'value': 23, 'element': 122}, {'value': 15, 'element': 113}, {'value': 15, 'element': 116}, {'value': 15, 'element': 126}, {'value': 15, 'element': 459}, {'value': 13, 'element': 118}, {'value': 12, 'element': 125}, {'value': 10, 'element': 499}, {'value': 9, 'element': 498}, {'value': 6, 'element': 134}, {'value': 5, 'element': 124}, {'value': 3, 'element': 127}, {'value': 3, 'element': 133}], 'h': [{'value': 25, 'element': 327}, {'value': 14, 'element': 311}, {'value': 12, 'element': 309}, {'value': 11, 'element': 310}, {'value': 11, 'element': 313}, {'value': 9, 'element': 321}, {'value': 8, 'element': 516}, {'value': 6, 'element': 317}, {'value': 5, 'element': 493}, {'value': 4, 'element': 319}, {'value': 4, 'element': 324}, {'value': 4, 'element': 488}, {'value': 3, 'element': 482}, {'value': -3, 'element': 326}]}}]",2018/19,Newcastle,1070,1070,1030,Chelsea,1310,1340,1330,A
325,987822,24,True,232,True,2,4.0,4,6,0.0,3,"[{'goals_scored': {'a': [], 'h': [{'value': 2, 'element': 45}, {'value': 1, 'element': 28}, {'value': 1, 'element': 42}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 36}, {'value': 1, 'element': 38}, {'value': 1, 'element': 42}, {'value': 1, 'element': 45}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': [{'value': 1, 'element': 35}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 498}], 'h': [{'value': 7, 'element': 25}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 45}, {'value': 2, 'element': 25}, {'value': 1, 'element': 42}]}}, {'bps': {'a': [{'value': 20, 'element': 498}, {'value': 19, 'element': 125}, {'value': 16, 'element': 122}, {'value': 16, 'element': 459}, {'value': 15, 'element': 118}, {'value': 15, 'element': 499}, {'value': 13, 'element': 113}, {'value': 12, 'element': 121}, {'value': 9, 'element': 116}, {'value': 8, 'element': 126}, {'value': 5, 'element': 579}, {'value': 4, 'element': 133}, {'value': 3, 'element': 124}], 'h': [{'value': 82, 'element': 45}, {'value': 36, 'element': 25}, {'value': 32, 'element': 42}, {'value': 29, 'element': 241}, {'value': 28, 'element': 27}, {'value': 27, 'element': 31}, {'value': 24, 'element': 29}, {'value': 24, 'element': 36}, {'value': 14, 'element': 28}, {'value': 12, 'element': 38}, {'value': 9, 'element': 35}, {'value': 8, 'element': 40}, {'value': 7, 'element': 37}, {'value': 3, 'element': 580}]}}]",2018/19,Bournemouth,1030,1040,1120,Chelsea,1310,1340,1330,H
326,987876,29,True,285,True,9,1.0,4,6,2.0,2,"[{'goals_scored': {'a': [{'value': 1, 'element': 459}, {'value': 1, 'element': 579}], 'h': [{'value': 1, 'element': 9}]}}, {'assists': {'a': [{'value': 1, 'element': 113}, {'value': 1, 'element': 122}], 'h': [{'value': 1, 'element': 575}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 459}], 'h': [{'value': 1, 'element': 9}, {'value': 1, 'element': 183}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 498}], 'h': [{'value': 5, 'element': 509}]}}, {'bonus': {'a': [{'value': 3, 'element': 459}, {'value': 2, 'element': 579}, {'value': 1, 'element': 113}, {'value': 1, 'element': 122}], 'h': []}}, {'bps': {'a': [{'value': 34, 'element': 459}, {'value': 27, 'element': 579}, {'value': 25, 'element': 113}, {'value': 25, 'element': 122}, {'value': 22, 'element': 498}, {'value': 20, 'element': 126}, {'value': 18, 'element': 127}, {'value': 16, 'element': 118}, {'value': 14, 'element': 119}, {'value': 13, 'element': 121}, {'value': 13, 'element': 124}, {'value': 4, 'element': 499}, {'value': 3, 'element': 125}, {'value': 3, 'element': 132}], 'h': [{'value': 23, 'element': 9}, {'value': 21, 'element': 575}, {'value': 17, 'element': 509}, {'value': 16, 'element': 180}, {'value': 16, 'element': 593}, {'value': 14, 'element': 183}, {'value': 12, 'element': 182}, {'value': 12, 'element': 510}, {'value': 7, 'element': 181}, {'value': 7, 'element': 186}, {'value': 6, 'element': 184}, {'value': 3, 'element': 512}, {'value': 3, 'element': 513}, {'value': -1, 'element': 480}]}}]",2018/19,Fulham,1000,1000,1000,Chelsea,1310,1340,1330,A
327,987595,1,True,4,True,10,0.0,4,6,3.0,2,"[{'goals_scored': {'a': [{'value': 1, 'element': 125}, {'value': 1, 'element': 126}, {'value': 1, 'element': 459}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 115}, {'value': 1, 'element': 122}, {'value': 1, 'element': 124}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 116}], 'h': [{'value': 1, 'element': 192}, {'value': 1, 'element': 198}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 498}], 'h': [{'value': 1, 'element': 190}]}}, {'bonus': {'a': [{'value': 3, 'element': 118}, {'value': 2, 'element': 115}, {'value': 1, 'element': 125}, {'value': 1, 'element': 459}], 'h': []}}, {'bps': {'a': [{'value': 35, 'element': 118}, {'value': 32, 'element': 115}, {'value': 31, 'element': 125}, {'value': 31, 'element': 459}, {'value': 30, 'element': 126}, {'value': 29, 'element': 113}, {'value': 27, 'element': 116}, {'value': 23, 'element': 498}, {'value': 21, 'element': 122}, {'value': 17, 'element': 124}, {'value': 12, 'element': 127}, {'value': 5, 'element': 132}, {'value': 2, 'element': 117}, {'value': 1, 'element': 134}], 'h': [{'value': 24, 'element': 199}, {'value': 23, 'element': 195}, {'value': 18, 'element': 201}, {'value': 16, 'element': 202}, {'value': 12, 'element': 197}, {'value': 11, 'element': 190}, {'value': 9, 'element': 193}, {'value': 7, 'element': 198}, {'value': 6, 'element': 192}, {'value': 2, 'element': 206}, {'value': 2, 'element': 211}, {'value': 2, 'element': 471}]}}]",2018/19,Huddersfield,1010,1030,990,Chelsea,1310,1340,1330,A
328,987781,19,True,190,True,18,1.0,4,6,2.0,3,"[{'goals_scored': {'a': [{'value': 2, 'element': 122}], 'h': [{'value': 1, 'element': 391}]}}, {'assists': {'a': [{'value': 1, 'element': 499}], 'h': [{'value': 1, 'element': 378}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': [{'value': 1, 'element': 445}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 498}], 'h': [{'value': 2, 'element': 445}]}}, {'bonus': {'a': [{'value': 3, 'element': 122}, {'value': 1, 'element': 499}], 'h': [{'value': 2, 'element': 391}]}}, {'bps': {'a': [{'value': 45, 'element': 122}, {'value': 28, 'element': 499}, {'value': 20, 'element': 113}, {'value': 17, 'element': 116}, {'value': 15, 'element': 459}, {'value': 13, 'element': 115}, {'value': 13, 'element': 124}, {'value': 12, 'element': 118}, {'value': 11, 'element': 498}, {'value': 10, 'element': 126}, {'value': 5, 'element': 131}, {'value': 4, 'element': 127}, {'value': 3, 'element': 121}, {'value': 2, 'element': 125}], 'h': [{'value': 31, 'element': 391}, {'value': 23, 'element': 378}, {'value': 17, 'element': 383}, {'value': 16, 'element': 389}, {'value': 13, 'element': 376}, {'value': 11, 'element': 382}, {'value': 9, 'element': 390}, {'value': 6, 'element': 394}, {'value': 6, 'element': 446}, {'value': 5, 'element': 517}, {'value': 4, 'element': 396}, {'value': 4, 'element': 445}, {'value': 3, 'element': 380}, {'value': 2, 'element': 524}]}}]",2018/19,Watford,1100,1100,1130,Chelsea,1310,1340,1330,A
329,987739,15,True,148,True,20,2.0,4,6,1.0,3,"[{'goals_scored': {'a': [{'value': 1, 'element': 132}], 'h': [{'value': 1, 'element': 432}, {'value': 1, 'element': 437}]}}, {'assists': {'a': [{'value': 1, 'element': 122}], 'h': [{'value': 1, 'element': 425}, {'value': 1, 'element': 448}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 115}, {'value': 1, 'element': 119}, {'value': 1, 'element': 123}, {'value': 1, 'element': 133}], 'h': [{'value': 1, 'element': 426}, {'value': 1, 'element': 430}, {'value': 1, 'element': 431}, {'value': 1, 'element': 475}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [], 'h': [{'value': 2, 'element': 454}]}}, {'bonus': {'a': [{'value': 3, 'element': 132}], 'h': [{'value': 2, 'element': 437}, {'value': 1, 'element': 432}]}}, {'bps': {'a': [{'value': 40, 'element': 132}, {'value': 25, 'element': 122}, {'value': 24, 'element': 113}, {'value': 15, 'element': 115}, {'value': 14, 'element': 118}, {'value': 13, 'element': 498}, {'value': 11, 'element': 119}, {'value': 11, 'element': 123}, {'value': 10, 'element': 126}, {'value': 5, 'element': 124}, {'value': 3, 'element': 499}, {'value': 1, 'element': 125}, {'value': -2, 'element': 133}, {'value': -3, 'element': 134}], 'h': [{'value': 30, 'element': 437}, {'value': 26, 'element': 432}, {'value': 25, 'element': 425}, {'value': 16, 'element': 448}, {'value': 15, 'element': 423}, {'value': 12, 'element': 454}, {'value': 10, 'element': 475}, {'value': 9, 'element': 426}, {'value': 9, 'element': 427}, {'value': 7, 'element': 431}, {'value': 5, 'element': 430}, {'value': 3, 'element': 519}, {'value': 2, 'element': 434}, {'value': 2, 'element': 435}]}}]",2018/19,Wolves,1130,1180,1080,Chelsea,1310,1340,1330,H
330,987927,34,True,336,True,12,2.0,4,6,0.0,5,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 251}, {'value': 1, 'element': 253}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 246}, {'value': 1, 'element': 249}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 113}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 5, 'element': 498}], 'h': [{'value': 3, 'element': 468}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 246}, {'value': 2, 'element': 245}, {'value': 1, 'element': 251}]}}, {'bps': {'a': [{'value': 21, 'element': 498}, {'value': 20, 'element': 126}, {'value': 15, 'element': 124}, {'value': 14, 'element': 116}, {'value': 14, 'element': 121}, {'value': 9, 'element': 132}, {'value': 8, 'element': 459}, {'value': 7, 'element': 113}, {'value': 5, 'element': 131}, {'value': 4, 'element': 118}, {'value': 4, 'element': 119}, {'value': 4, 'element': 127}, {'value': 3, 'element': 579}, {'value': -1, 'element': 122}], 'h': [{'value': 38, 'element': 246}, {'value': 33, 'element': 245}, {'value': 30, 'element': 251}, {'value': 27, 'element': 243}, {'value': 27, 'element': 253}, {'value': 27, 'element': 468}, {'value': 25, 'element': 249}, {'value': 24, 'element': 247}, {'value': 17, 'element': 255}, {'value': 8, 'element': 257}, {'value': 7, 'element': 256}, {'value': 4, 'element': 254}, {'value': 3, 'element': 252}, {'value': 2, 'element': 462}]}}]",2018/19,Liverpool,1330,1330,1330,Chelsea,1310,1340,1330,H
331,987669,8,True,78,True,16,0.0,4,6,3.0,2,"[{'goals_scored': {'a': [{'value': 1, 'element': 122}, {'value': 1, 'element': 127}, {'value': 1, 'element': 134}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 122}, {'value': 1, 'element': 127}, {'value': 1, 'element': 133}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': [{'value': 1, 'element': 258}, {'value': 1, 'element': 330}, {'value': 1, 'element': 332}, {'value': 1, 'element': 339}, {'value': 1, 'element': 340}, {'value': 1, 'element': 344}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 6, 'element': 498}], 'h': [{'value': 3, 'element': 328}]}}, {'bonus': {'a': [{'value': 3, 'element': 122}, {'value': 2, 'element': 127}, {'value': 1, 'element': 498}], 'h': []}}, {'bps': {'a': [{'value': 48, 'element': 122}, {'value': 39, 'element': 127}, {'value': 36, 'element': 498}, {'value': 26, 'element': 116}, {'value': 26, 'element': 118}, {'value': 20, 'element': 115}, {'value': 20, 'element': 134}, {'value': 19, 'element': 113}, {'value': 18, 'element': 124}, {'value': 17, 'element': 133}, {'value': 14, 'element': 126}, {'value': 11, 'element': 459}, {'value': 4, 'element': 499}, {'value': 3, 'element': 125}], 'h': [{'value': 17, 'element': 331}, {'value': 17, 'element': 336}, {'value': 16, 'element': 328}, {'value': 13, 'element': 335}, {'value': 13, 'element': 343}, {'value': 12, 'element': 340}, {'value': 10, 'element': 344}, {'value': 6, 'element': 349}, {'value': 5, 'element': 330}, {'value': 4, 'element': 332}, {'value': 3, 'element': 347}, {'value': -1, 'element': 339}, {'value': -7, 'element': 258}]}}]",2018/19,Southampton,1050,1040,1100,Chelsea,1310,1340,1330,A
332,987813,23,True,221,True,1,2.0,4,6,0.0,4,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 3}, {'value': 1, 'element': 22}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 4}, {'value': 1, 'element': 12}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 116}, {'value': 1, 'element': 127}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 498}], 'h': [{'value': 1, 'element': 2}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 3}, {'value': 2, 'element': 4}, {'value': 2, 'element': 12}, {'value': 2, 'element': 22}]}}, {'bps': {'a': [{'value': 18, 'element': 498}, {'value': 17, 'element': 124}, {'value': 14, 'element': 113}, {'value': 14, 'element': 118}, {'value': 14, 'element': 499}, {'value': 13, 'element': 116}, {'value': 11, 'element': 459}, {'value': 8, 'element': 125}, {'value': 7, 'element': 115}, {'value': 5, 'element': 126}, {'value': 4, 'element': 131}, {'value': 3, 'element': 133}, {'value': 1, 'element': 122}], 'h': [{'value': 41, 'element': 3}, {'value': 39, 'element': 4}, {'value': 39, 'element': 12}, {'value': 39, 'element': 22}, {'value': 32, 'element': 8}, {'value': 23, 'element': 2}, {'value': 18, 'element': 17}, {'value': 18, 'element': 450}, {'value': 10, 'element': 451}, {'value': 7, 'element': 23}, {'value': 4, 'element': 14}, {'value': 4, 'element': 20}, {'value': 3, 'element': 15}, {'value': 3, 'element': 16}]}}]",2018/19,Arsenal,1260,1240,1310,Chelsea,1310,1340,1330,H
